regione,nome_centro,mese,donazioni
Toscana,OSPEDALE SANTA CROCE,2021-09,44
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-09,43
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-09,43
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-09,44
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-09,43
Toscana,OSPEDALE LIVORNO,2021-09,44
Toscana,OSPEDALE CECINA,2021-09,44
Toscana,OSPEDALE PIOMBINO,2021-09,42
Toscana,OSPEDALE DI PORTOFERRAIO,2021-09,44
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-09,44
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-09,44
Toscana,OSPEDALE AREA ARETINA NORD,2021-09,42
Toscana,OSPEDALE DEL CASENTINO,2021-09,43
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-09,44
Toscana,OSPEDALE NUOVO VALDARNO,2021-09,44
Toscana,OSPEDALE DELLA VALTIBERINA,2021-09,43
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-09,42
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-09,44
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-09,44
Toscana,OSPEDALE DI ORBETELLO,2021-09,44
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-09,44
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-09,43
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-09,44
Toscana,OSPEDALE SERRISTORI,2021-09,42
Toscana,OSPEDALE S. GIUSEPPE,2021-09,42
Toscana,OSPEDALE SANTA VERDIANA,2021-09,42
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-09,44
Toscana,OSPEDALE VERSILIA,2021-09,42
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-09,43
Toscana,SPEDALI RIUNITI,2021-09,43
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-09,43
Toscana,AZIENDA OSPEDALIERA MEYER,2021-09,43
Toscana,0SP. CIVILE DI CARRARA,2021-10,42
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-10,43
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-10,43
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-10,44
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-10,43
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-10,44
Toscana,OSPEDALE SAN FRANCESCO,2021-10,42
Toscana,OSPEDALE SANTA CROCE,2021-10,42
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-10,43
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-10,44
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-10,42
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-10,42
Toscana,OSPEDALE LIVORNO,2021-10,44
Toscana,OSPEDALE CECINA,2021-10,44
Toscana,OSPEDALE PIOMBINO,2021-10,42
Toscana,OSPEDALE DI PORTOFERRAIO,2021-10,44
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-10,43
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-10,43
Toscana,OSPEDALE AREA ARETINA NORD,2021-10,43
Toscana,OSPEDALE DEL CASENTINO,2021-10,44
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-10,42
Toscana,OSPEDALE NUOVO VALDARNO,2021-10,44
Toscana,OSPEDALE DELLA VALTIBERINA,2021-10,42
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-10,43
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-10,43
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-10,43
Toscana,OSPEDALE DI ORBETELLO,2021-10,44
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-10,43
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-10,43
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-10,42
Toscana,OSPEDALE SERRISTORI,2021-10,44
Toscana,OSPEDALE S. GIUSEPPE,2021-10,43
Toscana,OSPEDALE SANTA VERDIANA,2021-10,43
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-10,43
Toscana,OSPEDALE VERSILIA,2021-10,43
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-10,43
Toscana,SPEDALI RIUNITI,2021-10,42
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-10,42
Toscana,AZIENDA OSPEDALIERA MEYER,2021-10,44
Toscana,0SP. CIVILE DI CARRARA,2021-11,44
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-11,43
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-11,44
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-11,43
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-11,43
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-11,44
Toscana,OSPEDALE SAN FRANCESCO,2021-11,43
Toscana,OSPEDALE SANTA CROCE,2021-11,43
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-11,43
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-11,43
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-11,42
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-11,44
Toscana,OSPEDALE LIVORNO,2021-11,42
Toscana,OSPEDALE CECINA,2021-11,43
Toscana,OSPEDALE PIOMBINO,2021-11,42
Toscana,OSPEDALE DI PORTOFERRAIO,2021-11,43
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-11,43
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-11,43
Toscana,OSPEDALE AREA ARETINA NORD,2021-11,43
Toscana,OSPEDALE DEL CASENTINO,2021-11,42
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-11,42
Toscana,OSPEDALE NUOVO VALDARNO,2021-11,42
Toscana,OSPEDALE DELLA VALTIBERINA,2021-11,43
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-11,44
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-11,42
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-11,43
Toscana,OSPEDALE DI ORBETELLO,2021-11,42
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-11,44
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-11,44
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-11,43
Toscana,OSPEDALE SERRISTORI,2021-11,42
Toscana,OSPEDALE S. GIUSEPPE,2021-11,43
Toscana,OSPEDALE SANTA VERDIANA,2021-11,44
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-11,42
Toscana,OSPEDALE VERSILIA,2021-11,43
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-11,44
Toscana,SPEDALI RIUNITI,2021-11,43
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-11,43
Toscana,AZIENDA OSPEDALIERA MEYER,2021-11,43
Toscana,0SP. CIVILE DI CARRARA,2021-12,40
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2021-12,39
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2021-12,40
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2021-12,39
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2021-12,40
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2021-12,40
Toscana,OSPEDALE SAN FRANCESCO,2021-12,39
Toscana,OSPEDALE SANTA CROCE,2021-12,38
Toscana,SPEDALI RIUNITI DI PISTOIA,2021-12,38
Toscana,OSPEDALE DELLA VALDINIEVOLE,2021-12,40
Toscana,OSPEDALE MISERICORDIA E DOLCE,2021-12,39
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2021-12,38
Toscana,OSPEDALE LIVORNO,2021-12,40
Toscana,OSPEDALE CECINA,2021-12,40
Toscana,OSPEDALE PIOMBINO,2021-12,40
Toscana,OSPEDALE DI PORTOFERRAIO,2021-12,39
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2021-12,40
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2021-12,40
Toscana,OSPEDALE AREA ARETINA NORD,2021-12,38
Toscana,OSPEDALE DEL CASENTINO,2021-12,40
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2021-12,39
Toscana,OSPEDALE NUOVO VALDARNO,2021-12,40
Toscana,OSPEDALE DELLA VALTIBERINA,2021-12,40
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2021-12,39
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2021-12,38
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2021-12,38
Toscana,OSPEDALE DI ORBETELLO,2021-12,38
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2021-12,39
Toscana,OSPEDALE S.M.ANNUNZIATA,2021-12,40
Toscana,OSPEDALE DI BORGO SAN LORENZO,2021-12,38
Toscana,OSPEDALE SERRISTORI,2021-12,38
Toscana,OSPEDALE S. GIUSEPPE,2021-12,39
Toscana,OSPEDALE SANTA VERDIANA,2021-12,38
Toscana,OSPEDALE SAN PIETRO IGNEO,2021-12,38
Toscana,OSPEDALE VERSILIA,2021-12,38
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2021-12,39
Toscana,SPEDALI RIUNITI,2021-12,39
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2021-12,40
Toscana,AZIENDA OSPEDALIERA MEYER,2021-12,38
Toscana,0SP. CIVILE DI CARRARA,2022-01,49
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2022-01,51
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2022-01,52
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2022-01,50
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2022-01,51
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2022-01,51
Toscana,OSPEDALE SAN FRANCESCO,2022-01,51
Toscana,OSPEDALE SANTA CROCE,2022-01,50
Toscana,SPEDALI RIUNITI DI PISTOIA,2022-01,49
Toscana,OSPEDALE DELLA VALDINIEVOLE,2022-01,49
Toscana,OSPEDALE MISERICORDIA E DOLCE,2022-01,51
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2022-01,51
Toscana,OSPEDALE LIVORNO,2022-01,50
Toscana,OSPEDALE CECINA,2022-01,49
Toscana,OSPEDALE PIOMBINO,2022-01,49
Toscana,OSPEDALE DI PORTOFERRAIO,2022-01,51
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2022-01,51
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2022-01,50
Toscana,OSPEDALE AREA ARETINA NORD,2022-01,51
Toscana,OSPEDALE DEL CASENTINO,2022-01,50
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2022-01,51
Toscana,OSPEDALE NUOVO VALDARNO,2022-01,51
Toscana,OSPEDALE DELLA VALTIBERINA,2022-01,49
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2022-01,51
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2022-01,51
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2022-01,52
Toscana,OSPEDALE DI ORBETELLO,2022-01,50
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2022-01,49
Toscana,OSPEDALE S.M.ANNUNZIATA,2022-01,50
Toscana,OSPEDALE DI BORGO SAN LORENZO,2022-01,51
Toscana,OSPEDALE SERRISTORI,2022-01,50
Toscana,OSPEDALE S. GIUSEPPE,2022-01,52
Toscana,OSPEDALE SANTA VERDIANA,2022-01,49
Toscana,OSPEDALE SAN PIETRO IGNEO,2022-01,51
Toscana,OSPEDALE VERSILIA,2022-01,50
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2022-01,49
Toscana,SPEDALI RIUNITI,2022-01,50
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2022-01,51
Toscana,AZIENDA OSPEDALIERA MEYER,2022-01,51
Toscana,0SP. CIVILE DI CARRARA,2022-02,50
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2022-02,49
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2022-02,51
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2022-02,50
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2022-02,49
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2022-02,51
Toscana,OSPEDALE SAN FRANCESCO,2022-02,49
Toscana,OSPEDALE SANTA CROCE,2022-02,49
Toscana,SPEDALI RIUNITI DI PISTOIA,2022-02,50
Toscana,OSPEDALE DELLA VALDINIEVOLE,2022-02,50
Toscana,OSPEDALE MISERICORDIA E DOLCE,2022-02,50
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2022-02,51
Toscana,OSPEDALE LIVORNO,2022-02,49
Toscana,OSPEDALE CECINA,2022-02,51
Toscana,OSPEDALE PIOMBINO,2022-02,48
Toscana,OSPEDALE DI PORTOFERRAIO,2022-02,49
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2022-02,49
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2022-02,49
Toscana,OSPEDALE AREA ARETINA NORD,2022-02,50
Toscana,OSPEDALE DEL CASENTINO,2022-02,51
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2022-02,51
Toscana,OSPEDALE NUOVO VALDARNO,2022-02,51
Toscana,OSPEDALE DELLA VALTIBERINA,2022-02,48
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2022-02,51
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2022-02,50
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2022-02,51
Toscana,OSPEDALE DI ORBETELLO,2022-02,51
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2022-02,49
Toscana,OSPEDALE S.M.ANNUNZIATA,2022-02,50
Toscana,OSPEDALE DI BORGO SAN LORENZO,2022-02,51
Toscana,OSPEDALE SERRISTORI,2022-02,49
Toscana,OSPEDALE S. GIUSEPPE,2022-02,50
Toscana,OSPEDALE SANTA VERDIANA,2022-02,51
Toscana,OSPEDALE SAN PIETRO IGNEO,2022-02,49
Toscana,OSPEDALE VERSILIA,2022-02,50
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2022-02,50
Toscana,SPEDALI RIUNITI,2022-02,51
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2022-02,50
Toscana,AZIENDA OSPEDALIERA MEYER,2022-02,50
Toscana,0SP. CIVILE DI CARRARA,2022-03,50
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2022-03,53
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2022-03,53
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2022-03,52
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2022-03,53
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2022-03,52
Toscana,OSPEDALE SAN FRANCESCO,2022-03,53
Toscana,OSPEDALE SANTA CROCE,2022-03,50
Toscana,SPEDALI RIUNITI DI PISTOIA,2022-03,50
Toscana,OSPEDALE DELLA VALDINIEVOLE,2022-03,53
Toscana,OSPEDALE MISERICORDIA E DOLCE,2022-03,51
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2022-03,51
Toscana,OSPEDALE LIVORNO,2022-03,52
Toscana,OSPEDALE CECINA,2022-03,52
Toscana,OSPEDALE PIOMBINO,2022-03,51
Toscana,OSPEDALE DI PORTOFERRAIO,2022-03,51
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2022-03,51
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2022-03,50
Toscana,OSPEDALE AREA ARETINA NORD,2022-03,50
Toscana,OSPEDALE DEL CASENTINO,2022-03,51
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2022-03,52
Toscana,OSPEDALE NUOVO VALDARNO,2022-03,51
Toscana,OSPEDALE DELLA VALTIBERINA,2022-03,51
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2022-03,52
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2022-03,50
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2022-03,51
Toscana,OSPEDALE DI ORBETELLO,2022-03,50
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2022-03,52
Toscana,OSPEDALE S.M.ANNUNZIATA,2022-03,50
Toscana,OSPEDALE DI BORGO SAN LORENZO,2022-03,51
Toscana,OSPEDALE SERRISTORI,2022-03,52
Toscana,OSPEDALE S. GIUSEPPE,2022-03,52
Toscana,OSPEDALE SANTA VERDIANA,2022-03,52
Toscana,OSPEDALE SAN PIETRO IGNEO,2022-03,53
Toscana,OSPEDALE VERSILIA,2022-03,52
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2022-03,51
Toscana,SPEDALI RIUNITI,2022-03,51
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2022-03,50
Toscana,AZIENDA OSPEDALIERA MEYER,2022-03,51
Toscana,0SP. CIVILE DI CARRARA,2022-04,50
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2022-04,51
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2022-04,52
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2022-04,52
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2022-04,51
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2022-04,51
Toscana,OSPEDALE SAN FRANCESCO,2022-04,50
Toscana,OSPEDALE SANTA CROCE,2022-04,51
Toscana,SPEDALI RIUNITI DI PISTOIA,2022-04,51
Toscana,OSPEDALE DELLA VALDINIEVOLE,2022-04,51
Toscana,OSPEDALE MISERICORDIA E DOLCE,2022-04,51
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2022-04,53
Toscana,OSPEDALE LIVORNO,2022-04,51
Toscana,OSPEDALE CECINA,2022-04,52
Toscana,OSPEDALE PIOMBINO,2022-04,50
Toscana,OSPEDALE DI PORTOFERRAIO,2022-04,50
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2022-04,51
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2022-04,53
Toscana,OSPEDALE AREA ARETINA NORD,2022-04,50
Toscana,OSPEDALE DEL CASENTINO,2022-04,51
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2022-04,53
Toscana,OSPEDALE NUOVO VALDARNO,2022-04,51
Toscana,OSPEDALE DELLA VALTIBERINA,2022-04,51
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2022-04,52
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2022-04,51
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2022-04,53
Toscana,OSPEDALE DI ORBETELLO,2022-04,50
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2022-04,52
Toscana,OSPEDALE S.M.ANNUNZIATA,2022-04,51
Toscana,OSPEDALE DI BORGO SAN LORENZO,2022-04,52
Toscana,OSPEDALE SERRISTORI,2022-04,52
Toscana,OSPEDALE S. GIUSEPPE,2022-04,52
Toscana,OSPEDALE SANTA VERDIANA,2022-04,52
Toscana,OSPEDALE SAN PIETRO IGNEO,2022-04,52
Toscana,OSPEDALE VERSILIA,2022-04,50
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2022-04,50
Toscana,SPEDALI RIUNITI,2022-04,51
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2022-04,51
Toscana,AZIENDA OSPEDALIERA MEYER,2022-04,51
Toscana,0SP. CIVILE DI CARRARA,2022-05,50
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2022-05,50
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2022-05,50
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2022-05,49
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2022-05,50
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2022-05,50
Toscana,OSPEDALE SAN FRANCESCO,2022-05,51
Toscana,OSPEDALE SANTA CROCE,2022-05,50
Toscana,SPEDALI RIUNITI DI PISTOIA,2022-05,48
Toscana,OSPEDALE DELLA VALDINIEVOLE,2022-05,48
Toscana,OSPEDALE MISERICORDIA E DOLCE,2022-05,50
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2022-05,50
Toscana,OSPEDALE LIVORNO,2022-05,50
Toscana,OSPEDALE CECINA,2022-05,50
Toscana,OSPEDALE PIOMBINO,2022-05,50
Toscana,OSPEDALE DI PORTOFERRAIO,2022-05,50
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2022-05,50
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2022-05,50
Toscana,OSPEDALE AREA ARETINA NORD,2022-05,49
Toscana,OSPEDALE DEL CASENTINO,2022-05,48
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2022-05,48
Toscana,OSPEDALE NUOVO VALDARNO,2022-05,49
Toscana,OSPEDALE DELLA VALTIBERINA,2022-05,50
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2022-05,50
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2022-05,49
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2022-05,48
Toscana,OSPEDALE DI ORBETELLO,2022-05,49
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2022-05,50
Toscana,OSPEDALE S.M.ANNUNZIATA,2022-05,49
Toscana,OSPEDALE DI BORGO SAN LORENZO,2022-05,48
Toscana,OSPEDALE SERRISTORI,2022-05,49
Toscana,OSPEDALE S. GIUSEPPE,2022-05,49
Toscana,OSPEDALE SANTA VERDIANA,2022-05,49
Toscana,OSPEDALE SAN PIETRO IGNEO,2022-05,50
Toscana,OSPEDALE VERSILIA,2022-05,50
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2022-05,48
Toscana,SPEDALI RIUNITI,2022-05,48
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2022-05,49
Toscana,AZIENDA OSPEDALIERA MEYER,2022-05,48
Toscana,0SP. CIVILE DI CARRARA,2022-06,48
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2022-06,47
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2022-06,47
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2022-06,50
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2022-06,48
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2022-06,50
Toscana,OSPEDALE SAN FRANCESCO,2022-06,48
Toscana,OSPEDALE SANTA CROCE,2022-06,48
Toscana,SPEDALI RIUNITI DI PISTOIA,2022-06,48
Toscana,OSPEDALE DELLA VALDINIEVOLE,2022-06,47
Toscana,OSPEDALE MISERICORDIA E DOLCE,2022-06,48
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2022-06,50
Toscana,OSPEDALE LIVORNO,2022-06,50
Toscana,OSPEDALE CECINA,2022-06,47
Toscana,OSPEDALE PIOMBINO,2022-06,47
Toscana,OSPEDALE DI PORTOFERRAIO,2022-06,48
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2022-06,49
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2022-06,48
Toscana,OSPEDALE AREA ARETINA NORD,2022-06,48
Toscana,OSPEDALE DEL CASENTINO,2022-06,50
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2022-06,50
Toscana,OSPEDALE NUOVO VALDARNO,2022-06,49
Toscana,OSPEDALE DELLA VALTIBERINA,2022-06,48
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2022-06,48
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2022-06,48
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2022-06,49
Toscana,OSPEDALE DI ORBETELLO,2022-06,49
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2022-06,48
Toscana,OSPEDALE S.M.ANNUNZIATA,2022-06,50
Toscana,OSPEDALE DI BORGO SAN LORENZO,2022-06,49
Toscana,OSPEDALE SERRISTORI,2022-06,50
Toscana,OSPEDALE S. GIUSEPPE,2022-06,47
Toscana,OSPEDALE SANTA VERDIANA,2022-06,48
Toscana,OSPEDALE SAN PIETRO IGNEO,2022-06,47
Toscana,OSPEDALE VERSILIA,2022-06,49
Toscana,AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA,2022-06,47
Toscana,SPEDALI RIUNITI,2022-06,48
Toscana,AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI,2022-06,50
Toscana,AZIENDA OSPEDALIERA MEYER,2022-06,49
Toscana,0SP. CIVILE DI CARRARA,2022-07,44
Toscana,OSP.SS.GIACOMO E CRISTOFORO DI MASSA,2022-07,44
Toscana,OSP. S.ANTONIO ABATE FIVIZZANO (MS),2022-07,44
Toscana,OSP. CIV. S.ANTONIO PONTREMOLI (MS),2022-07,44
Toscana,"PRESIDIO OSPEDALIERO ""FELICE LOTTI""",2022-07,43
Toscana,PRESIDIO OSPEDALIERO PIANA DI LUCCA,2022-07,42
Toscana,OSPEDALE SAN FRANCESCO,2022-07,43
Toscana,OSPEDALE SANTA CROCE,2022-07,42
Toscana,SPEDALI RIUNITI DI PISTOIA,2022-07,43
Toscana,OSPEDALE DELLA VALDINIEVOLE,2022-07,43
Toscana,OSPEDALE MISERICORDIA E DOLCE,2022-07,43
Toscana,"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""",2022-07,44
Toscana,OSPEDALE LIVORNO,2022-07,44
Toscana,OSPEDALE CECINA,2022-07,44
Toscana,OSPEDALE PIOMBINO,2022-07,45
Toscana,OSPEDALE DI PORTOFERRAIO,2022-07,43
Toscana,OSPEDALI RIUNITI DELLA VAL DI CHIANA,2022-07,43
Toscana,OSPEDALE DELL'ALTA VAL D'ELSA,2022-07,43
Toscana,OSPEDALE AREA ARETINA NORD,2022-07,44
Toscana,OSPEDALE DEL CASENTINO,2022-07,43
Toscana,NUOVO OSPEDALE VALDICHIANA S. MARGHERITA,2022-07,45
Toscana,OSPEDALE NUOVO VALDARNO,2022-07,43
Toscana,OSPEDALE DELLA VALTIBERINA,2022-07,44
Toscana,OSPEDALE DELLA MISERICORDIA GROSSETO,2022-07,44
Toscana,OSPEDALE CIVILE DI CASTEL DEL PIANO,2022-07,43
Toscana,OSPEDALE S.ANDREA MASSA MARITTIMA,2022-07,44
Toscana,OSPEDALE DI ORBETELLO,2022-07,44
Toscana,OSP. S. GIOVANNI DI DIO TORREGALLI,2022-07,44
